word,count_a,count_b,total_count,log_odds,z_score,variance
agility,34,66,100,-0.7747364248566724,-3.6699966419707173,0.04456322538519669
such,9,24,33,-1.090198185629684,-2.7891745206552474,0.15277754652707287
snaps,22,5,27,1.3754635742855523,2.776285048289917,0.24545398024818182
hold,33,12,45,0.905765492633603,2.68693675209849,0.11363618756186607
awareness,42,18,60,0.7416836097026707,2.6327174545237293,0.07936497028398493
rusher,14,29,43,-0.8376624349353676,-2.57393813820588,0.10591119543020677
position,13,27,40,-0.8401950142512522,-2.48887989272002,0.11395996887144903
reliable,24,8,32,0.992345603075238,2.430742392068331,0.16666639020260926
passing,16,4,20,1.2796911427725233,2.2891835291094176,0.31249933907845673
pulls,7,17,24,-0.9961234101455592,-2.2181009786904182,0.20168038720296727
moment,17,5,22,1.1171618923120317,2.1959104963595775,0.25882305361052477
punch,10,20,30,-0.8020002577861929,-2.070757049476649,0.14999981338666526
lanes,7,16,23,-0.9353935038056731,-2.0641427906082472,0.20535686456370003
giving,14,25,39,-0.6888206699246684,-2.063517436452219,0.11142844135677867
being,16,5,21,1.0564427853095149,2.0619669846010265,0.26249954116474705
before,19,7,26,0.8918943796350574,2.01721833445128,0.19548842191231133
linemen,19,7,26,0.8918943796350574,2.01721833445128,0.19548842191231133
part,8,17,25,-0.8624976844643806,-2.0116743022078447,0.18382329197483038
display,59,75,134,-0.3499755104297906,-2.0111391315011238,0.030282454864587544
fierce,19,30,49,-0.5658152007065791,-1.9298086003653734,0.08596481764109089
asset,34,47,81,-0.4332191919645716,-1.9242158762088772,0.050688307334233136
shows,1,7,8,-2.0542416634213154,-1.921570538683441,1.1428530805364836
frame,4,11,15,-1.1200723854725885,-1.9183468590419515,0.3409085626855982
center,8,1,9,1.972395481305738,1.8595960527849533,1.1249954513139522
kind,47,27,74,0.44822216210533217,1.8561305872404832,0.058313565596809905
end,50,63,113,-0.34071953214675776,-1.7989260375626506,0.03587297921187067
defenders,9,2,11,1.3970224466887435,1.7870792181615234,0.6111096750350425
perfectly,6,13,19,-0.881683355860333,-1.7864194035667615,0.24358942500158742
physicality,14,5,19,0.9227224530731011,1.771102309373924,0.2714281449855394
brought,14,5,19,0.9227224530731011,1.771102309373924,0.2714281449855394
steps,10,18,28,-0.6964290769320609,-1.7657710273834013,0.15555537321203924
go,1,6,7,-1.8999862355641604,-1.7590481452147908,1.166663086462662
move,1,6,7,-1.8999862355641604,-1.7590481452147908,1.166663086462662
throughout,1,6,7,-1.8999862355641604,-1.7590481452147908,1.166663086462662
finds,22,32,54,-0.4836775068217678,-1.7464074378561163,0.07670446369070252
protected,17,7,24,0.7804796937057947,1.7379199754012917,0.20168038720296727
maintaining,17,7,24,0.7804796937057947,1.7379199754012917,0.20168038720296727
holds,20,9,29,0.6917576036501689,1.7234214100249907,0.1611108968667394
textbook,12,4,16,0.9916313234368737,1.7175572590985684,0.3333327804052185
league,15,6,21,0.8093832679173794,1.6755837615469662,0.23333299660002374
pivotal,15,6,21,0.8093832679173794,1.6755837615469662,0.23333299660002374
drive,78,52,130,0.2996813161130456,1.6739296363586695,0.03205124749324925
plays,19,28,47,-0.4966113893428368,-1.6707974172208133,0.08834577003977055
seal,3,8,11,-1.0890793793255344,-1.6086780726333016,0.45833263958121867
burrow,3,8,11,-1.0890793793255344,-1.6086780726333016,0.45833263958121867
quickly,59,38,97,0.333840887978889,1.604987673249145,0.04326489472072841
block,96,67,163,0.2539982298608727,1.59554896252957,0.025342012929855218
execute,11,18,29,-0.6010244660022206,-1.5704567853288287,0.14646448265513756
large,1,5,6,-1.7175599465579339,-1.5679125729742778,1.1999968947589241
laterally,1,5,6,-1.7175599465579339,-1.5679125729742778,1.1999968947589241
backward,6,1,7,1.6845254069947009,1.559569873337199,1.166663086462662
critical,33,19,52,0.4454962717268227,1.5469505184585723,0.08293451380659815
entire,12,19,31,-0.5680911883469735,-1.540653124078706,0.13596476241754799
movement,4,9,13,-0.9191913864323844,-1.5296279527698338,0.3611106269148445
veteran,23,12,35,0.5438056716501354,1.5270895847244068,0.126811440324957
highlights,49,59,108,-0.2949964339690263,-1.526262219648921,0.037357277983967846
tenacity,17,8,25,0.6468432128287853,1.5086856373571695,0.18382329197483038
open,22,30,52,-0.41892799442384643,-1.4924847599416766,0.07878779657060181
size,2,6,8,-1.2067461710172491,-1.4779574098316282,0.666665560810437
drop,2,6,8,-1.2067461710172491,-1.4779574098316282,0.666665560810437
instrumental,2,6,8,-1.2067461710172491,-1.4779574098316282,0.666665560810437
exceptional,24,13,37,0.5063119559104248,1.4702624844649295,0.118589602673763
gap,43,27,70,0.3588953781277846,1.4616224173863095,0.06029278436693989
situations,7,2,9,1.145519511910594,1.4287151935935045,0.6428559317756234
linebacker,11,17,28,-0.5437607357660248,-1.4052379474187902,0.14973245695165965
skill,21,28,49,-0.39633878579602033,-1.3729585397191515,0.08333324693824615
himself,5,1,6,1.5021098688881729,1.3712342059084395,1.1999968947589241
need,5,1,6,1.5021098688881729,1.3712342059084395,1.1999968947589241
low,5,1,6,1.5021098688881729,1.3712342059084395,1.1999968947589241
centers,5,1,6,1.5021098688881729,1.3712342059084395,1.1999968947589241
initial,5,1,6,1.5021098688881729,1.3712342059084395,1.1999968947589241
